datetime,Symbol,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI,BB_upper,BB_lower,ADX,ATR,Higher_High,Higher_Low,Lower_Low,Lower_High,Break_Prev_Higher_Low,Count_Higher_Low_Breaches,Break_Prev_Lower_High,Count_Lower_High_Breaches,Prev_Higher_Low,Golden_Cross,Death_Cross,Double_Bottom,Doji,Hammer,Pin_bar,Shooting_Star,Bullish_Engulfing,Morning_Star,MACD_final_signal,Evening_Star,Is_Gap_Up,Is_Gap_Down,Is_Gap,Gap_Zone_Low,Gap_Zone_High,Explosive_Gap_Buy,Scores,Signal,Extend_period,Break_Buy_Score,Break_Buy_Confirmations,Break_Buy_Leading_Confirm
2022-09-26 14:45:00,NSE:ETERNAL,60.0,62.849998,56.950001,62.349998,358273361.0,,,60.58836079171126,59.819082273602774,0.7692785181084858,0.6514219599592103,,,,0.0,,0,1,0,0,,0,,0,56.950001,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-10-03 14:45:00,NSE:ETERNAL,62.0,70.199997,61.200001,69.550003,322351487.0,,,62.18171135653209,61.01467920923236,1.1670321472997287,0.7621534043436329,,,,0.0,,1,0,0,0,0.0,0,,0,56.950001,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-10-10 14:45:00,NSE:ETERNAL,68.400002,69.699997,61.0,61.900002,384019387.0,,,62.13279591024531,61.118394614481964,1.0144012957633421,0.8155378220268099,,,,0.0,,0,0,0,0,0.0,0,,0,56.950001,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-10-17 14:45:00,NSE:ETERNAL,61.900002,64.400002,60.849998,61.799999,281416828.0,,,62.076131222039535,61.19494689859029,0.8811843234492471,0.8292711191042723,55.930220542776034,,,0.0,7.289285142857142,0,1,0,0,,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-10-24 23:45:00,NSE:ETERNAL,62.900002,65.699997,62.049999,62.599998,210459647.0,,,62.16388787563418,61.346939010432465,0.8169488652017165,0.8267167960717499,57.16175330054788,,,0.0,7.396428071428571,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-10-31 14:45:00,NSE:ETERNAL,63.599998,64.699997,62.0,63.0,216317182.0,,,62.302061996557576,61.51986276951312,0.7821992270444582,0.8175554122361143,57.79680318529012,,,0.0,6.657141857142856,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-11-07 14:45:00,NSE:ETERNAL,63.849998,73.550003,63.150002,72.800003,586331444.0,,,64.01735505648215,62.66489551089644,1.3524595455857025,0.9270007283299193,69.66272442044993,,,0.0,6.403570428571427,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.5,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-11-14 14:45:00,NSE:ETERNAL,74.300003,75.449997,66.900002,67.150002,453521046.0,,,64.52436801056767,63.10801612454805,1.4163518860196191,1.0266663765730164,59.30926159246653,,,0.0,6.378570285714284,1,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-11-21 14:45:00,NSE:ETERNAL,66.400002,66.400002,61.400002,64.0,371446821.0,,,64.44017376243453,63.19401627705181,1.2461574853827173,1.0712064890029322,54.45041326962338,,,0.0,6.139284714285713,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,66.400002,66.900002,0,0.0,0,0,0,,
2022-11-28 14:45:00,NSE:ETERNAL,64.25,68.900002,61.900002,68.550003,815275626.0,62.01750025,,65.09565845451759,63.699126534607124,1.3965319199104655,1.1370304740633899,59.599004661981716,73.3784358149321,50.6565646850679,0.0,6.210713285714284,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-12-05 14:45:00,NSE:ETERNAL,68.849998,69.0,63.650002,64.150002,226757216.0,62.54250025,,64.94568060444423,63.74080423120445,1.2048763732397845,1.150725972576687,53.32221025133483,73.22555724472976,51.85944325527025,0.0,6.157141499999999,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-12-12 14:45:00,NSE:ETERNAL,64.150002,65.449997,61.849998,62.150002,134352440.0,63.3100004,,64.50439192166654,63.59640642280067,0.9079854988658695,1.1018169932648145,50.70801849246444,71.02400934804636,55.59599145195364,0.0,6.09642707142857,0,0,0,0,0.0,0,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-12-19 14:45:00,NSE:ETERNAL,62.400002,63.5,53.200001,53.650002,240895404.0,63.262500599999996,,62.797889101788776,62.70839356196941,0.08949553981936731,0.8981504676076678,41.414934011902176,71.21048265968439,55.31451854031561,0.0,6.439284142857141,0,0,0,0,1.0,2,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2022-12-26 14:45:00,NSE:ETERNAL,53.950001,61.549999,53.450001,59.299999,266503946.0,63.14000055,,62.249806587164954,62.40865062878749,-0.15884404162253674,0.6857485259514532,48.20930088278861,71.25980253125235,55.02019856874766,0.0,6.639284357142856,0,0,0,0,,2,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-01-02 14:45:00,NSE:ETERNAL,60.650002,60.700001,54.950001,55.25,182159172.0,62.830000500000004,,61.15612035192042,61.78771206345007,-0.6315917115296514,0.4212813497121189,44.24792241773934,71.66351484624272,53.99648615375729,0.0,6.628570285714284,0,0,0,0,,2,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-01-09 14:45:00,NSE:ETERNAL,56.0,57.25,52.950001,53.25,191674945.0,62.40000060000001,,59.92378337708365,61.05641649721942,-1.1326331201357718,0.10955632466403921,42.395275215713525,72.21690482850252,52.58309637149751,0.0,6.292856214285713,0,0,0,0,,2,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-01-16 14:45:00,NSE:ETERNAL,54.0,54.299999,48.849998,51.450001,299436242.0,61.98500065,,58.60563360356382,60.24300130407168,-1.6373677005078662,-0.24067528845022,40.741912264543735,72.91251907479443,51.05748222520557,0.0,6.060713642857142,0,0,0,0,,2,,0,60.849998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-01-23 14:45:00,NSE:ETERNAL,51.900002,52.299999,44.349998,46.950001,479931863.0,61.19250075,,56.79562243976959,59.12923366370672,-2.333611223937133,-0.660073710076578,36.87061873564433,74.00718394196916,48.37781755803084,0.0,6.374999142857142,0,1,0,0,,2,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-01-30 14:45:00,NSE:ETERNAL,47.900002,51.049999,46.450001,48.75,301777348.0,60.4700007,,55.54801443275053,58.26796355654635,-2.7199491237958213,-1.072687281396288,39.352999799374246,74.38986262793026,46.550138772069744,0.0,6.424999142857142,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-02-06 14:45:00,NSE:ETERNAL,48.700001,56.799999,47.549999,53.299999,755978983.0,60.0950007,,55.19984707932651,57.85936027810473,-2.659513198778221,-1.3904458309039351,45.21715212510383,74.37682327969569,45.813178120304315,0.0,6.8928565,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-02-13 14:45:00,NSE:ETERNAL,53.0,53.700001,49.799999,51.799999,316917731.0,59.56750075000001,,54.67382917617118,57.36503262452436,-2.6912034483531784,-1.6508552513923676,43.716413415668924,74.27171842904167,44.863283070958346,0.0,6.417856428571428,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-02-20 14:45:00,NSE:ETERNAL,51.900002,56.75,51.75,54.450001,460722964.0,58.812500650000004,,54.63922908279084,57.128993841055255,-2.489764758264414,-1.8187701886861816,47.05936908065232,72.89611959935158,44.72888170064842,0.0,6.164285357142857,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-02-27 14:45:00,NSE:ETERNAL,54.700001,55.400002,53.0,53.650002,200205221.0,58.400000649999996,,54.48642375340197,56.849219655400766,-2.362795901998794,-1.9276443385394095,46.16787862382495,72.58576175122616,44.21423954877384,0.0,5.924999785714285,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-03-06 14:45:00,NSE:ETERNAL,54.0,56.349998,52.650002,53.849998,172901185.0,58.002500600000005,,54.38817667284105,56.609548214571554,-2.2213715417305053,-1.9864195817665709,46.44103999251506,72.23258396802923,43.77241723197078,0.0,5.6892852142857135,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-03-13 14:45:00,NSE:ETERNAL,53.950001,55.75,49.849998,54.900002,317541621.0,57.617500799999995,,54.46714716564436,56.47372909778675,-2.006581932142389,-1.9904536882697441,47.934796079393536,71.74009608437758,43.49490551562241,0.0,5.728571214285714,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-03-20 14:45:00,NSE:ETERNAL,53.599998,54.75,50.150002,50.650002,235716238.0,57.000000899999996,,53.87845505194994,56.01352160605226,-2.135066554102316,-2.019385650394762,42.73897363698564,71.21137649770185,42.78862530229814,0.0,5.810714142857143,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-03-27 14:45:00,NSE:ETERNAL,50.700001,51.75,49.0,51.0,198074826.0,55.910000749999995,,53.43469796550324,55.61928982174852,-2.1845918562452766,-2.052435471789055,43.284189987268775,68.23817234534283,43.581829154657164,0.0,5.2714285,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-04-03 14:45:00,NSE:ETERNAL,51.5,52.900002,50.900002,52.150002,74434305.0,55.16000075000001,,53.23670591706318,55.34772509813058,-2.111019181067398,-2.064154647622318,45.13277923284059,66.3847204928386,43.93528100716142,0.0,4.835714357142857,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-04-10 14:45:00,NSE:ETERNAL,52.150002,55.25,51.799999,53.849998,159251176.0,54.65250065,,53.33119847867732,55.23097847775366,-1.8997799990763369,-2.0312742547207767,47.83931373098146,65.08415769791294,44.22084360208706,0.0,4.671428714285715,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-04-17 14:45:00,NSE:ETERNAL,54.200001,56.75,53.0,56.049999,244232431.0,54.027500450000005,,53.75000026747611,55.29457402707576,-1.5445737595996505,-1.9339212152579983,51.19458961964119,62.20825323617004,45.84674766382997,0.0,4.632143071428572,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-04-24 14:45:00,NSE:ETERNAL,55.5,66.0,54.700001,64.900002,576016895.0,54.06500045,,55.46720587687602,56.03776283473195,-0.5705569578559277,-1.6612193651428904,61.83111222502839,62.44556102703009,45.68443987296991,0.0,5.050000071428571,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-05-02 14:45:00,NSE:ETERNAL,64.5,66.699997,63.049999,65.400002,394899065.0,54.22750045,,56.996700565375455,56.75975479963147,0.2369457657439824,-1.2815540406116985,62.330607725808086,63.36040699265387,45.09459390734613,0.0,4.742857,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-05-08 14:45:00,NSE:ETERNAL,64.599998,66.199997,60.299999,62.599998,451243827.0,54.675000250000004,,57.859401234285386,57.2087729053474,0.6506283289379837,-0.8950912654081876,57.77121590084695,64.53675522833119,44.81324527166882,0.0,4.835714142857142,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-05-15 14:45:00,NSE:ETERNAL,62.099998,65.0,61.950001,64.5,290563946.0,54.9350003,,58.8816884781997,57.76777721460907,1.11391126359063,-0.4932688823169681,59.9139997718505,65.55519466416489,44.31480593583511,0.0,4.392856928571428,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-05-22 14:45:00,NSE:ETERNAL,64.699997,68.25,61.799999,67.25,484468604.0,55.5350003,,60.169821153058486,58.49288002112854,1.6769411319299437,-0.05920797344858325,62.85210483907414,67.50078927374588,43.56921132625411,0.0,4.574999714285714,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-05-29 14:45:00,NSE:ETERNAL,67.800003,73.199997,66.300003,71.150002,598096319.0,56.430000400000004,,61.85985700294502,59.45845328159279,2.4014037213522315,0.4329315140698817,66.59186421002255,70.21551568556077,42.64448511443923,0.0,4.71071357142857,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-06-05 14:45:00,NSE:ETERNAL,71.300003,78.0,69.599998,77.599998,381993613.0,57.737500250000004,,64.2823598768246,60.83936065805301,3.4429992187715897,1.0349618371662697,71.67129918078274,74.2290887772657,41.245911722734306,0.0,5.139284999999999,0,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-06-12 14:45:00,NSE:ETERNAL,78.300003,80.300003,73.099998,74.449997,409537041.0,59.112500049999994,,65.8471269915569,61.8732682748978,3.973858716659109,1.622754321275255,66.36447436419411,76.3842857211005,41.840714378899484,0.0,5.389285642857142,1,0,0,0,0.0,0,,0,44.349998,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-06-19 14:45:00,NSE:ETERNAL,74.599998,77.349998,72.550003,74.150002,217428578.0,60.38250015,,67.12484838032107,62.804089920164955,4.320758460156114,2.1623647760236335,65.86429298681945,78.17357602531078,42.59142427468922,0.0,5.310713714285713,0,1,0,0,,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-06-26 14:45:00,NSE:ETERNAL,74.150002,77.0,73.800003,75.050003,169309655.0,61.47000035000001,60.35900036,68.34439045413001,63.73095652752091,4.613433926609098,2.6525856028061656,66.67575069598905,80.07844208130524,42.86155861869477,0.0,5.199999214285713,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-07-03 14:45:00,NSE:ETERNAL,75.449997,77.25,73.0,73.25,149920750.0,62.54250040000001,60.75100032,69.09925020021643,64.45027148720318,4.64897871301325,3.0518687838555736,63.428211685360324,81.27640622772634,43.80859457227368,0.0,5.30714207142857,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-07-10 14:45:00,NSE:ETERNAL,73.449997,85.25,73.400002,82.550003,425148034.0,63.947500500000004,61.46600039999999,71.16894614373493,65.81595640050608,5.3529897432288465,3.512097179633691,71.22613848973666,84.27320338316622,43.62179761683379,0.0,6.021427785714285,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-07-17 14:45:00,NSE:ETERNAL,83.199997,83.400002,76.5,80.300003,272210495.0,65.28000055,61.9800005,72.57392479250663,66.90732060270788,5.666604189798747,3.943001730505235,67.477479606207,86.24735449313877,44.312646606861215,0.0,6.267856428571427,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-07-24 14:45:00,NSE:ETERNAL,80.800003,87.25,79.300003,86.800003,348090106.0,66.9275008,62.481000560000005,74.76281674718611,68.4043131087039,6.358503638482205,4.426104936325134,72.05342320420115,89.24776574711676,44.60723585288325,0.0,6.567856214285713,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-07-31 14:45:00,NSE:ETERNAL,87.0,98.400002,81.599998,95.400002,668120916.0,68.9525008,63.160000579999995,77.93809303391645,70.4334381365984,7.504654897318048,5.041817808092901,76.72045431636417,93.87525589362593,44.029745706374065,0.0,6.9607137142857125,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-08-07 14:45:00,NSE:ETERNAL,97.400002,102.85,91.599998,93.449997,644564072.0,71.09250055,63.79200056,80.32474631310501,72.16158782583103,8.163158487273975,5.666088279602245,73.71446918416332,96.737799928721,45.44720117127899,0.0,7.503571142857141,1,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-08-14 14:45:00,NSE:ETERNAL,93.400002,95.599998,89.0,89.349998,219171750.0,73.01000044999999,64.38400052,81.71334824190467,73.45084266836307,8.262505573541603,6.185373292690834,67.70763027279145,98.05765218790103,47.96234871209896,0.0,7.553571142857142,0,0,0,0,0.0,0,,0,72.550003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-08-21 14:45:00,NSE:ETERNAL,90.5,95.75,88.300003,91.0,318606660.0,74.95250035000001,64.94800054000001,83.14215241549006,74.76592898601787,8.37622342947219,6.623544369258386,68.80918325964957,99.20170003192152,50.70330066807849,0.0,7.867856714285713,0,1,0,0,,0,,0,88.300003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-08-28 14:45:00,NSE:ETERNAL,96.0,100.8,91.75,97.199997,638564039.0,77.12000029999999,65.62800046,85.30501111679314,76.44562733438072,8.859383782412422,7.070713108494318,72.59245322466187,101.17601775864317,53.063982841356804,0.0,8.107142357142855,0,0,0,0,0.0,0,,0,88.300003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-09-04 14:45:00,NSE:ETERNAL,97.5,101.6,97.050003,99.599998,291616670.0,79.29750025000001,66.40400044,87.5043374230797,78.17787331095032,9.326464112129386,7.521864000608061,73.91159865960563,103.20681183411585,55.38818866588417,0.0,7.939285428571426,0,0,0,0,0.0,0,,0,88.300003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-09-11 14:45:00,NSE:ETERNAL,100.0,104.45,96.5,102.95,440502812.0,81.20000015000001,67.21600048,89.88068239468386,80.02978006676715,9.850902327916714,7.987672237149028,75.67175643008594,106.31080628768166,56.08919401231836,0.0,7.907142428571427,0,0,0,0,0.0,0,,0,88.300003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-09-18 14:45:00,NSE:ETERNAL,103.6,105.0,98.25,99.900002,253676486.0,82.92500014999999,67.82300046,91.42216513514511,81.51421701631345,9.907948118831655,8.371727790166142,70.9765145430141,108.2051667294399,57.64483357056008,0.0,7.874999214285713,1,0,0,0,0.0,0,,0,88.300003,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-09-25 14:45:00,NSE:ETERNAL,100.3,102.75,97.75,101.5,181537953.0,84.87000025,68.61500042,92.97264293340457,83.0063433146907,9.966299618713876,8.690642406108124,71.95942868154869,109.54441403858971,60.19558646141031,0.0,7.889285285714284,0,1,0,0,,0,,0,97.75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-10-03 14:45:00,NSE:ETERNAL,101.0,107.7,100.0,104.45,356849901.0,86.86750025,69.46800044,94.73843032535895,84.60637704958376,10.132053275775192,8.978924760999304,73.72618408652171,111.06217630693492,62.6728241930651,0.0,8.210714071428571,0,0,0,0,0.0,0,,0,97.75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-10-09 14:45:00,NSE:ETERNAL,103.8,113.25,101.0,111.0,388859726.0,89.05500025,70.43600048,97.24025841064983,86.57468993207506,10.66556847857477,9.316253673910229,77.16627764569483,113.6887138331112,64.42128666688882,0.0,8.782142642857142,0,0,0,0,0.0,0,,0,97.75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
2023-10-16 14:45:00,NSE:ETERNAL,111.9,115.1,109.5,113.35,311305669.0,91.16500015,71.44300048,99.71872054313594,88.57046687812515,11.148253665010799,9.682653819325926,78.2657950413584,116.55878439654386,65.77121590345614,0.0,8.324999785714285,1,0,0,0,0.0,0,,0,97.75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,0,0.0,0,0,0,,
